"series","file_name","date","value"
"can_exchange_rate","can_exchange_rate.csv",2018-08-01,101.57
"can_exchange_rate","can_exchange_rate.csv",2018-09-01,101.61
"can_exchange_rate","can_exchange_rate.csv",2018-10-01,102.29
"can_exchange_rate","can_exchange_rate.csv",2018-11-01,101.2
"can_exchange_rate","can_exchange_rate.csv",2018-12-01,99.22
"can_exchange_rate","can_exchange_rate.csv",2019-01-01,99.43
"can_exchange_rate","can_exchange_rate.csv",2019-02-01,100.27
"can_exchange_rate","can_exchange_rate.csv",2019-03-01,99.16
"can_exchange_rate","can_exchange_rate.csv",2019-04-01,99.15
"can_exchange_rate","can_exchange_rate.csv",2019-05-01,99.01
"can_exchange_rate","can_exchange_rate.csv",2019-06-01,100.16
"can_exchange_rate","can_exchange_rate.csv",2019-07-01,101.58
"can_exchange_rate","can_exchange_rate.csv",2019-08-01,101.03
"can_exchange_rate","can_exchange_rate.csv",2019-09-01,101.41
"can_exchange_rate","can_exchange_rate.csv",2019-10-01,101.63
"can_exchange_rate","can_exchange_rate.csv",2019-11-01,101.09
"can_exchange_rate","can_exchange_rate.csv",2019-12-01,101.42
"can_exchange_rate","can_exchange_rate.csv",2020-01-01,101.85
"can_exchange_rate","can_exchange_rate.csv",2020-02-01,100.83
"can_exchange_rate","can_exchange_rate.csv",2020-03-01,97.17
"can_exchange_rate","can_exchange_rate.csv",2020-04-01,97.15
"can_exchange_rate","can_exchange_rate.csv",2020-05-01,97.62
"can_exchange_rate","can_exchange_rate.csv",2020-06-01,99.72
"can_exchange_rate","can_exchange_rate.csv",2020-07-01,99.69
"can_exchange_rate","can_exchange_rate.csv",2020-08-01,101.07
"can_exchange_rate","can_exchange_rate.csv",2020-09-01,100.9
"can_exchange_rate","can_exchange_rate.csv",2020-10-01,100.67
"can_exchange_rate","can_exchange_rate.csv",2020-11-01,101.06
"can_exchange_rate","can_exchange_rate.csv",2020-12-01,102.28
"can_exchange_rate","can_exchange_rate.csv",2021-01-01,102.77
"can_exchange_rate","can_exchange_rate.csv",2021-02-01,103.26
"can_exchange_rate","can_exchange_rate.csv",2021-03-01,104.89
"can_exchange_rate","can_exchange_rate.csv",2021-04-01,105.29
"can_exchange_rate","can_exchange_rate.csv",2021-05-01,108.06
"can_exchange_rate","can_exchange_rate.csv",2021-06-01,107.43
"can_exchange_rate","can_exchange_rate.csv",2021-07-01,105.28
"can_exchange_rate","can_exchange_rate.csv",2021-08-01,104.78
"can_exchange_rate","can_exchange_rate.csv",2021-09-01,104.16
"can_exchange_rate","can_exchange_rate.csv",2021-10-01,106.42
"can_exchange_rate","can_exchange_rate.csv",2021-11-01,105.74
"can_exchange_rate","can_exchange_rate.csv",2021-12-01,104.08
"can_exchange_rate","can_exchange_rate.csv",2022-01-01,105.31
"can_exchange_rate","can_exchange_rate.csv",2022-02-01,104.48
"can_exchange_rate","can_exchange_rate.csv",2022-03-01,105.63
"can_exchange_rate","can_exchange_rate.csv",2022-04-01,106.44
"can_exchange_rate","can_exchange_rate.csv",2022-05-01,105.7
"can_exchange_rate","can_exchange_rate.csv",2022-06-01,106.2
"can_exchange_rate","can_exchange_rate.csv",2022-07-01,106.07
"can_exchange_rate","can_exchange_rate.csv",2022-08-01,106.37
"can_exchange_rate","can_exchange_rate.csv",2022-09-01,104.35
"can_exchange_rate","can_exchange_rate.csv",2022-10-01,102.03
"can_exchange_rate","can_exchange_rate.csv",2022-11-01,103.13
"can_exchange_rate","can_exchange_rate.csv",2022-12-01,100.9
"can_exchange_rate","can_exchange_rate.csv",2023-01-01,101.01
"can_exchange_rate","can_exchange_rate.csv",2023-02-01,101.21
"can_exchange_rate","can_exchange_rate.csv",2023-03-01,99.59
"can_exchange_rate","can_exchange_rate.csv",2023-04-01,100.57
"can_exchange_rate","can_exchange_rate.csv",2023-05-01,100.66
"can_exchange_rate","can_exchange_rate.csv",2023-06-01,102.65
"can_exchange_rate","can_exchange_rate.csv",2023-07-01,102.95
"can_exchange_rate","can_exchange_rate.csv",2023-08-01,101.54
"can_exchange_rate","can_exchange_rate.csv",2023-09-01,101.77
"can_exchange_rate","can_exchange_rate.csv",2023-10-01,101.05
"can_exchange_rate","can_exchange_rate.csv",2023-11-01,100.12
"can_exchange_rate","can_exchange_rate.csv",2023-12-01,101.81
"can_exchange_rate","can_exchange_rate.csv",2024-01-01,101.98
"can_exchange_rate","can_exchange_rate.csv",2024-02-01,101.74
"can_exchange_rate","can_exchange_rate.csv",2024-03-01,101.23
"can_exchange_rate","can_exchange_rate.csv",2024-04-01,100.83
"can_exchange_rate","can_exchange_rate.csv",2024-05-01,100.65
"can_exchange_rate","can_exchange_rate.csv",2024-06-01,100.96
"can_exchange_rate","can_exchange_rate.csv",2024-07-01,100.84
"can_exchange_rate","can_exchange_rate.csv",2024-08-01,100.69
"can_exchange_rate","can_exchange_rate.csv",2024-09-01,101.33
"can_exchange_rate","can_exchange_rate.csv",2024-10-01,100.28
"can_exchange_rate","can_exchange_rate.csv",2024-11-01,99.62
"can_exchange_rate","can_exchange_rate.csv",2024-12-01,98.11
"can_exchange_rate","can_exchange_rate.csv",2025-01-01,97.5
"can_exchange_rate","can_exchange_rate.csv",2025-02-01,97.79
"can_exchange_rate","can_exchange_rate.csv",2025-03-01,96.79
"can_exchange_rate","can_exchange_rate.csv",2025-04-01,98.77
"can_exchange_rate","can_exchange_rate.csv",2025-05-01,98.99
"can_exchange_rate","can_exchange_rate.csv",2025-06-01,99.88
"can_exchange_rate","can_exchange_rate.csv",2025-07-01,99.61
"can_exchange_rate","can_exchange_rate.csv",2025-08-01,98.92
"can_exchange_rate","can_exchange_rate.csv",2025-09-01,98.48
"can_exchange_rate","can_exchange_rate.csv",2025-10-01,97.52
"can_exchange_rate","can_exchange_rate.csv",2025-11-01,97.31
"can_exchange_rate","can_exchange_rate.csv",2025-12-01,98.75
"can_exchange_rate","can_exchange_rate.csv",2026-01-01,98.58
"can_exchange_rate","can_exchange_rate.csv",2026-02-01,99.03
